pm10,pm2_5,co,no2,o3,so2
17.0,49.0,5.633333333333334,1.5,8.8,0.625
38.5,34.0,4.566666666666666,2.3,16.8,0.95
60.0,55.0,3.5,3.1,19.6,1.2750000000000001
12.0,30.0,0.1,4.6,22.4,1.6
56.0,120.0,0.1,42.0,21.2,0.9500000000000001
34.5,75.0,0.35,2.5,20.0,0.3
13.0,30.0,0.6,1.55,15.25,2.9
17.0,26.0,0.1,0.6,10.5,1.9
18.2,42.0,1.3800000000000001,1.6800000000000002,10.26,2.04
19.4,120.0,2.66,2.7600000000000002,10.02,2.18
20.6,77.0,3.94,3.8400000000000003,9.780000000000001,2.3200000000000003
21.8,34.0,5.22,4.92,9.540000000000001,2.46
23.0,64.0,6.5,6.0,9.3,2.6
4.0,13.0,0.1,4.4,31.9,1.0
12.0,31.0,0.1,2.8,30.2,0.6
20.5,45.0,0.1,13.0,28.6,1.1
29.0,30.0,0.1,7.8,12.4,1.6
20.0,35.5,0.7999999999999999,5.8,10.2,1.2000000000000002
11.0,41.0,1.5,3.8,8.0,0.8
21.0,53.0,10.0,34.3,6.4,1.5
26.0,40.0,1.0,25.65,13.0,0.1
11.0,30.0,0.1,17.0,12.3,7.5
110.0,93.0,1.3,1.6,11.6,14.9
90.5,52.5,1.0,9.6,13.825,11.325
71.0,12.0,0.7000000000000001,17.6,16.05,7.75
51.5,5.0,0.40000000000000013,25.6,18.275,4.174999999999999
32.0,52.0,0.1,33.6,20.5,0.6
34.0,99.0,0.625,5.0,25.2,0.7
23.0,1.0,1.1500000000000001,1.0,28.9,1.5
12.0,16.0,1.6750000000000003,6.5,0.1,2.3
28.0,68.0,2.2,16.2,1.6,3.1000000000000005
12.0,25.0,5.9,29.1,27.4,3.9
81.0,170.0,11.8,18.3,94.2,6.1
40.0,76.0,6.4,18.8,45.5,4.1
21.0,28.0,1.2,1.0,18.4,2.8
9.0,1.0,3.4,9.3,37.6,1.5
12.5,17.0,1.9,4.2,30.4,0.2
16.0,30.0,2.1,1.7,47.2,0.3
13.5,23.0,0.1,9.2,1.7,0.8666666666666667
11.0,34.0,0.1,4.6,6.8500000000000005,1.4333333333333333
48.0,39.0,0.1,10.3,12.0,2.0
35.333333333333336,26.333333333333336,1.2,9.366666666666667,13.05,2.7666666666666666
22.666666666666668,13.666666666666668,2.3,8.433333333333334,14.1,3.533333333333333
10.0,1.0,3.4,7.5,36.8,4.3
15.0,35.0,0.1,10.7,33.05,2.3
9.0,64.0,0.8333333333333334,2.3,29.3,12.6
9.0,64.0,1.5666666666666669,2.3,29.3,12.6
5.0,13.0,2.3000000000000003,3.2,27.3,10.842857142857143
11.5,68.0,3.0333333333333337,4.466666666666667,23.266666666666666,9.085714285714285
18.0,34.0,3.766666666666667,5.733333333333333,19.233333333333334,7.328571428571429
16.0,21.0,4.5,7.0,15.2,5.571428571428572
14.0,13.0,3.033333333333333,5.7,25.6,3.814285714285715
12.0,45.0,1.5666666666666664,13.0,28.6,2.0571428571428587
10.0,22.0,0.1,3.2,11.0,0.3
11.0,75.0,6.7,44.0,6.2,1.8
56.0,120.0,0.1,42.0,14.5,3.1333333333333333
20.0,55.0,0.1,12.4,22.8,4.466666666666667
17.0,61.0,0.1,22.3,45.6,5.8
17.0,20.0,2.4,4.6,36.7,5.1
33.0,13.0,5.0,5.2,24.1,0.2
49.0,62.0,3.7,14.7,14.7,0.6
17.0,20.0,2.4,4.6,36.7,5.1
14.0,18.5,2.8,1.9,33.55,2.65
18.5,17.0,1.9,4.2,30.4,0.2
23.0,48.0,1.0,6.4,23.299999999999997,0.4
34.0,70.0,0.1,1.8,16.2,0.6
51.5,38.0,2.6,30.6,24.0,4.25
69.0,126.0,5.1,11.7,31.8,7.9
40.0,57.0,3.6999999999999997,10.5,40.3,4.7
11.0,1.0,2.3,9.3,48.8,1.5
110.0,93.0,1.3,1.6,11.6,14.9
20.0,33.0,1.65,6.9,23.2,7.5
10.0,42.0,2.0,3.1,0.7,0.1
10.0,21.0,0.1,2.8,28.1,3.1
81.0,170.0,11.8,18.3,94.2,6.1
23.0,64.0,6.5,6.0,9.3,2.6
51.0,90.5,5.1,2.5,20.0,0.3
79.0,117.0,3.7,6.1,63.3,6.3
72.66666666666667,90.0,3.6333333333333333,5.1,54.5,5.36
66.33333333333333,74.0,3.566666666666667,4.1,45.7,4.42
60.0,55.0,3.5,3.1,36.9,3.4800000000000004
8.0,5.0,1.2,4.7,28.1,2.5400000000000005
27.0,21.0,2.5,12.8,20.3,1.6
23.0,55.0,3.9,12.5,13.45,2.6
16.0,42.0,5.3,6.3,6.6,3.6
35.0,67.0,4.4,18.9,3.9,3.5
23.0,52.0,2.25,7.4,13.950000000000001,2.05
20.0,38.0,0.1,6.9,24.0,0.6
11.0,41.0,1.5,3.8,8.0,0.8
20.0,24.0,7.1,42.5,0.8,0.7
6.0,31.5,3.5999999999999996,2.8,15.5,1.1
48.0,39.0,0.1,10.3,12.0,2.0
37.0,57.0,0.1,9.75,6.85,1.8333333333333333
26.0,23.0,0.1,9.2,1.7,1.6666666666666667
15.0,53.0,4.5,6.5,42.4,1.5
10.0,1.0,3.4,7.5,36.8,4.3
34.0,17.0,5.05,13.8,18.799999999999997,7.6
15.0,10.0,6.7,20.5,0.8,0.3
28.0,68.0,2.2,16.2,1.6,0.8499999999999999
23.0,29.0,7.5,12.2,4.3,1.4
18.0,38.0,5.8,8.2,6.533333333333333,8.5
23.0,30.0,4.1,26.3,8.766666666666666,1.9
10.0,22.0,0.1,3.2,11.0,0.3
12.0,57.0,0.1,5.0875,13.120000000000001,0.325
14.0,95.0,0.1,6.9750000000000005,15.24,0.35
16.0,5.0,0.1,8.8625,17.36,0.375
18.0,61.0,0.1,10.75,19.48,0.4
20.0,42.0,0.1,12.6375,21.6,0.425
21.333333333333332,120.0,0.1,14.525000000000002,24.76,0.45
22.666666666666668,87.5,0.1,16.4125,27.92,0.475
24.0,55.0,0.1,18.3,31.08,0.5
23.0,95.0,0.4666666666666667,9.65,34.239999999999995,3.525
22.0,1.0,0.8333333333333333,1.0,37.4,6.55
21.0,28.0,1.2,1.0,18.4,9.575
9.0,64.0,0.8333333333333333,2.3,29.3,12.6
13.0,4.0,0.4666666666666667,10.75,29.0,6.55
17.0,36.0,0.1,19.2,28.7,0.5
33.0,20.5,3.0,12.0,7.0,1.05
8.0,5.0,0.1,1.4,21.6,1.6
18.0,33.0,3.4000000000000004,7.8,16.533333333333335,1.5666666666666667
19.5,193.0,6.7,21.049999999999997,11.466666666666667,1.5333333333333334
21.0,53.0,10.0,34.3,6.4,1.5
49.0,78.0,4.3,14.6,12.1,5.9
64.0,97.5,4.0,10.35,37.699999999999996,6.1
79.0,117.0,3.7,6.1,63.3,6.3
42.0,12.0,2.8,6.949999999999999,38.15,4.266666666666667
5.0,99.0,1.9,7.8,13.0,2.2333333333333334
17.0,26.0,3.8,16.599999999999998,17.65,0.2
40.0,78.0,5.7,25.4,22.3,0.9
36.0,102.0,5.36,26.016666666666666,20.240000000000002,1.12
32.0,6.0,5.0200000000000005,26.633333333333333,18.18,1.34
28.0,63.0,4.68,27.25,16.12,1.56
24.0,34.0,4.34,27.866666666666667,14.06,1.7800000000000002
20.0,21.0,4.0,28.483333333333334,12.0,2.0
12.0,25.0,5.9,29.1,27.4,3.9
11.0,27.0,1.2,9.7,28.9,0.8
9.0,1.0,3.4,9.3,37.6,1.5
16.666666666666668,10.0,2.3,17.4,31.900000000000002,1.2
24.333333333333336,19.0,1.2000000000000002,25.5,26.200000000000003,0.9
32.0,52.0,0.1,33.6,20.5,0.6
32.0,72.0,3.2500000000000004,18.65,19.2,3.8
25.5,15.0,6.4,3.7,20.0,5.1
19.0,47.0,2.7,7.1,22.6,0.9
15.0,34.0,0.1,4.6,40.75,2.9499999999999997
48.0,74.0,7.9,24.5,58.9,5.0
53.0,59.0,14.0,31.0,41.1,32.0
28.0,62.0,12.488888888888889,23.9,23.3,21.666666666666664
24.5,95.0,10.977777777777778,17.666666666666664,15.65,11.333333333333332
21.0,56.0,9.466666666666667,11.433333333333332,8.0,1.0
10.0,17.0,7.955555555555556,5.2,24.8,0.2
12.0,31.0,6.444444444444445,2.8,30.2,0.6
34.0,99.0,4.933333333333334,5.0,25.2,0.7
7.0,13.0,3.4222222222222225,31.1,4.1,2.1
12.0,57.0,1.9111111111111114,16.25,16.4,1.2000000000000002
17.0,32.0,0.4,1.4,28.7,0.3
3.0,4.0,0.1,0.2,10.5,0.4
10.0,25.0,0.1,5.1,25.6,0.6
14.0,29.5,5.579999999999999,3.2,11.9,0.6499999999999999
11.0,34.0,11.059999999999999,6.1,26.4,0.7
14.0,34.0,16.54,3.2,30.2,2.9
2.0,5.0,22.02,7.55,22.2,2.35
28.0,59.0,27.5,11.9,14.2,1.8
10.0,47.0,13.8,16.6,16.916666666666664,29.2
15.0,35.0,0.1,10.7,19.633333333333333,2.3
16.5,44.0,0.1,9.5,22.35,5.4
18.0,38.0,0.1,8.2,25.066666666666666,8.5
11.0,30.0,0.1,17.0,27.78333333333333,7.56
11.0,16.0,0.1,9.9,30.5,6.62
10.0,21.0,0.1,2.8,28.1,5.68
10.0,29.5,0.1,1.1,24.55,4.74
22.0,38.0,0.1,8.7,21.0,3.8
5.0,4.0,0.1,1.6,24.1,1.6
17.0,20.5,0.1,2.6,29.8,1.9
45.0,37.0,0.825,6.0,29.05,1.4749999999999999
12.0,26.0,1.55,9.0,28.3,1.0499999999999998
10.0,8.0,2.275,0.7,27.55,0.625
10.0,20.0,3.0,4.0,26.8,0.2
10.0,9.0,2.6,7.3,26.825,0.4
17.0,57.0,2.2,10.6,26.85,0.6
27.0,52.0,0.1,2.7,26.875,0.6
20.0,61.0,2.8,5.5,26.9,8.7
19.0,56.0,1.9,12.0,25.224999999999998,6.9799999999999995
16.5,51.0,1.0,9.7,23.549999999999997,5.26
14.0,46.0,0.1,7.4,21.875,3.539999999999999
17.0,39.0,0.1,10.2,20.2,1.8199999999999994
12.0,5.0,0.1,3.5,34.7,0.1
16.0,36.0,0.1,19.2,28.7,0.5
28.0,62.0,0.1,23.9,23.3,0.8666666666666667
10.0,33.0,0.1,7.6,22.85,1.2333333333333334
12.0,30.0,0.1,4.6,22.4,1.6
8.0,6.0,0.1,1.3,20.9,1.4000000000000001
9.0,10.0,0.1,8.2,19.4,1.2
20.0,50.0,0.1,15.1,17.9,1.0
40.0,102.0,1.7,11.5,9.8,4.6
1.0,4.0,1.4333333333333333,8.7,18.06666666666667,3.0999999999999996
17.0,53.0,1.1666666666666665,5.8999999999999995,26.333333333333336,1.5999999999999996
33.0,32.0,0.8999999999999999,3.1,34.6,0.1
17.0,41.0,0.6333333333333333,7.8,29.7,0.4
34.0,99.0,0.3666666666666667,5.0,25.2,0.7
20.0,46.0,0.1,24.7,31.3,2.05
1.0,5.0,2.3,18.6,29.4,3.4
5.0,10.0,1.2,2.1,30.0,2.0
32.0,52.0,0.1,33.6,20.5,0.6
27.0,21.0,2.5,12.8,20.3,1.6
7.0,9.0,3.3,0.8,19.366666666666667,1.75
23.0,10.5,4.1,26.3,18.433333333333334,1.9
11.0,12.0,2.0999999999999996,15.45,17.5,1.575
15.0,34.0,0.1,4.6,16.566666666666666,1.25
60.0,55.0,3.5,3.1,15.633333333333333,0.925
49.0,62.0,3.3,14.7,14.7,0.6
31.5,34.0,3.1,10.55,16.8,0.5333333333333333
14.0,28.5,2.9000000000000004,6.4,23.9,0.4666666666666667
12.0,23.0,2.7,2.3,31.0,0.4
20.0,38.0,2.0500000000000003,7.2,20.3,0.42000000000000004
20.0,55.0,1.4000000000000001,12.4,22.8,0.44
12.0,9.0,0.75,0.6,18.7,0.46
17.0,16.0,0.1,16.5,14.6,0.48
11.0,23.0,0.1,0.1,10.5,0.5
18.0,48.0,0.1,12.3,18.6,6.55
9.0,64.0,0.1,2.3,29.3,12.6
17.0,26.0,0.1,0.6,10.5,1.9
21.0,57.0,0.1,4.2,26.9,0.7
22.0,49.0,0.1,16.5,15.9,4.1499999999999995
34.0,17.0,0.1,13.8,17.52,7.6
9.0,21.0,0.1,6.0,19.14,0.6
19.0,22.0,0.1,11.0,20.759999999999998,0.6
13.0,30.0,0.1,16.0,22.38,0.6
20.0,38.0,0.1,6.9,24.0,0.6
48.0,39.0,0.1,10.3,12.0,2.0
14.0,46.0,0.1,2.8,26.4,1.8
9.0,48.666666666666664,0.1,4.6,27.21111111111111,1.6
8.0,51.333333333333336,0.1,9.899999999999999,28.022222222222222,1.7
31.0,54.0,0.1,15.2,28.833333333333332,1.8
7.0,31.0,0.1,12.866666666666665,29.644444444444446,1.9
8.0,8.0,0.1,10.533333333333331,30.455555555555556,2.0
18.0,39.0,0.1,8.2,31.266666666666666,2.1
30.0,65.0,0.5777777777777778,6.1,32.07777777777778,2.1999999999999997
7.0,21.0,1.0555555555555558,4.0,32.88888888888889,2.3
16.0,9.0,1.5333333333333337,1.9,33.7,2.533333333333333
20.0,42.0,2.0111111111111115,2.65,21.6,2.7666666666666666
15.0,37.5,2.4888888888888894,3.4,22.4,3.0
20.0,33.0,2.9666666666666672,6.9,23.2,1.95
11.0,26.5,3.444444444444445,2.9,26.0,0.9
15.0,20.0,3.922222222222223,4.7,28.8,2.2
35.0,67.0,4.4,18.9,3.9,3.5
33.0,27.0,3.8333333333333335,8.2,10.133333333333335,2.6333333333333333
23.0,52.0,3.2666666666666666,7.4,16.366666666666667,1.7666666666666666
19.0,47.0,2.7,7.1,22.6,0.9
7.0,13.0,1.4000000000000001,31.1,4.1,2.1
22.0,38.0,0.1,8.7,21.0,3.8
16.0,1.0,3.4,13.0,48.1,4.3
10.0,50.0,2.3,3.8,50.7,4.3
9.0,25.0,3.4,9.3,37.6,1.5
16.0,50.0,3.4,18.6,29.6,2.9
6.0,21.0,3.4,5.6,40.8,1.5
9.0,21.0,4.5,5.6,40.8,1.5
13.0,38.0,1.2,2.8,45.6,2.9
17.0,61.0,0.1,22.3,45.6,5.8
11.0,42.0,3.4,9.3,48.8,1.5
11.0,38.0,3.4,11.2,40.8,2.9
10.0,38.0,2.3,5.6,42.4,2.9
15.0,46.0,2.3,3.8,40.0,1.5
12.0,1.0,3.4,6.5,48.8,2.9
15.0,53.0,2.3,6.5,48.8,1.5
10.0,34.0,2.6666666666666665,6.5,46.0,1.5
9.0,21.0,3.033333333333333,2.8,43.2,1.5
10.0,55.0,3.4,4.7,35.2,1.5
15.0,50.0,3.4,12.1,46.5,1.5
9.0,38.0,3.4,4.7,38.4,1.5
9.0,42.0,2.3,1.9,48.8,2.9
11.5,13.0,2.8499999999999996,2.3499999999999996,46.4,2.2
14.0,42.0,3.4,2.8,44.0,1.5
7.0,25.0,2.3,11.2,36.8,1.5
1.0,61.0,3.4,7.5,33.6,1.5
6.0,17.0,5.6,3.8,40.0,1.5
16.0,53.0,5.6,6.5,49.6,1.5
12.0,30.0,3.4,9.3,38.4,1.5
9.0,34.0,2.3,4.7,38.4,1.5
10.0,57.0,2.3,5.6,50.7,1.5
12.0,53.0,2.3,3.8,46.5,1.5
11.0,42.0,2.3,2.8,50.7,2.9
14.0,46.0,3.4,11.2,47.2,1.5
7.0,25.0,0.1,5.6,40.0,8.6
9.0,50.0,3.4,7.5,42.4,1.5
11.0,38.0,2.3,12.1,59.7,4.3
9.0,38.0,2.3,3.8,40.0,1.5
9.0,25.0,3.4,9.3,37.6,1.5
2.0,30.0,2.3,2.8,40.8,1.5
10.0,53.0,2.3,4.7,40.8,1.5
10.0,42.0,2.3,12.1,32.8,2.9
15.0,53.0,5.6,6.5,42.4,1.5
13.0,46.0,3.4,3.8,42.4,2.9
10.0,21.0,3.4,3.8,39.2,1.5
19.0,63.0,3.4,14.9,41.6,1.5
10.0,46.0,2.3,11.2,40.0,1.5
9.0,34.0,1.2,4.7,37.6,1.5
10.0,42.0,2.3,2.8,43.2,1.5
13.0,63.0,1.2,1.9,42.4,1.5
15.0,50.0,4.5,13.0,44.0,1.5
12.0,59.0,3.4,4.7,36.8,1.5
8.0,42.0,2.3,2.8,40.0,1.5
10.0,30.0,3.4,7.5,36.8,4.3
10.0,46.0,3.4,3.8,44.0,1.5
8.0,53.0,1.2,1.9,37.6,1.5
8.0,21.0,3.4,19.5,36.8,1.5
11.0,42.0,2.3,2.8,50.7,2.9
17.0,46.0,2.3,7.5,29.6,2.9
11.0,25.0,3.4,7.5,38.4,1.5
10.0,46.0,3.95,2.8,46.5,1.5
15.0,50.0,4.5,13.0,44.0,1.5
9.0,57.0,2.3,1.9,44.0,1.5
15.0,46.0,3.4,8.4,44.0,1.5
10.0,30.0,2.3,3.8,40.8,1.5
5.0,46.0,1.2,1.9,47.2,1.5
13.0,53.0,3.4,7.5,40.8,1.5
10.0,38.0,3.4,8.4,44.8,1.5
8.0,1.0,3.4,5.6,43.2,2.9
10.0,25.0,2.3,6.5,42.4,1.5
10.0,25.0,2.3,5.6,38.4,2.9
2.0,17.0,3.4,7.5,13.6,1.5
9.0,21.0,4.5,5.6,40.8,1.5
11.0,38.0,2.3,2.8,47.2,1.5
18.0,53.0,3.4,15.8,33.6,10.0
8.0,30.0,2.3,7.5,36.1,1.5
9.0,29.0,7.5,5.15,4.3,1.4
10.0,25.0,2.3,2.8,44.0,1.5
9.0,30.0,2.3,6.5,40.8,1.5
11.0,38.0,0.1,5.6,42.4,1.5
9.0,34.0,2.3,4.7,38.4,1.5
10.0,30.0,3.4,8.4,37.6,1.5
11.0,30.0,3.4,1.9,40.8,1.5
17.0,53.0,3.95,6.5,47.2,1.5
14.0,34.0,4.5,2.8,44.8,1.5
11.0,42.0,2.3,2.8,45.6,1.5
13.0,57.0,3.4,3.8,44.0,2.9
10.0,38.0,3.4,11.2,36.1,2.9
9.0,34.0,2.3,7.5,38.4,1.5
20.0,59.0,12.1,36.6,0.3,0.8
12.0,13.0,1.9,7.8,0.3,0.2
32.0,77.0,1.45,8.25,9.55,1.2999999999999998
19.0,25.0,1.0,8.7,18.8,2.4
18.0,25.0,1.0,8.7,23.3,0.6
4.0,11.0,5.6,11.2,28.9,7.8
11.5,21.0,1.9,14.7,29.1,4.199999999999999
19.0,25.0,1.9,8.3,25.8,0.6
22.0,25.0,2.5,15.6,13.05,0.3
7.0,9.0,1.9,5.1,0.3,1.1
20.0,25.0,1.9,16.0,15.5,0.8
34.0,38.0,1.2,8.3,30.7,0.3
20.0,25.0,8.2,14.2,28.25,0.7
19.0,25.0,1.9,8.3,25.8,0.6
22.0,25.0,2.5,15.6,27.35,0.3
4.0,11.0,5.6,11.2,28.9,7.8
26.0,30.0,1.6,12.4,23.0,4.05
11.0,30.0,3.5,12.8,5.7,0.3
56.0,30.0,7.5,27.0,5.7,0.8
11.0,30.0,3.5,12.8,5.7,0.3
22.0,25.0,2.5,15.6,14.350000000000001,0.3
26.0,30.0,1.6,12.4,23.0,0.7
44.0,21.0,1.0,11.5,20.3,1.1
8.0,25.0,1.0,9.6,25.5,3.2
19.0,25.0,1.9,6.0,30.7,0.3
10.0,17.0,1.9,0.5,23.5,0.7
26.0,30.0,1.6,12.4,23.0,0.5
34.0,38.0,1.2,8.3,30.7,0.3
46.0,25.5,1.1,24.1,51.099999999999994,3.5
16.0,13.0,1.0,11.5,71.5,1.0
20.0,59.0,12.1,36.6,0.3,0.8
56.0,35.0,7.5,27.0,14.6,0.8
4.0,11.0,5.6,11.2,28.9,7.8
28.0,25.0,1.0,14.2,25.8,0.6
44.0,21.0,1.0,11.5,20.3,1.1
14.0,17.0,1.9,9.2,2.3,1.1
18.333333333333332,21.0,1.0,5.5,2.0,1.1
22.666666666666664,21.0,1.0,5.5,2.0,1.1
27.0,21.0,3.7,20.6,1.15,1.1
7.0,9.0,1.9,5.1,0.3,1.1
20.0,25.0,8.2,14.2,35.9,0.7
16.0,13.0,1.0,11.5,71.5,1.0
27.0,21.0,3.7,20.6,57.36666666666667,1.15
27.0,21.0,3.7,20.6,43.233333333333334,1.3
27.0,21.0,1.9,14.7,29.1,1.4500000000000002
27.0,21.0,2.5,12.8,20.3,1.6
20.0,46.0,1.2,20.6,24.5,1.0
4.0,11.0,5.6,11.2,28.9,7.8
7.0,9.0,1.9,5.1,0.3,1.1
20.0,46.0,1.2,20.6,24.5,1.0
16.0,13.0,1.0,11.5,71.5,1.0
4.0,11.0,5.6,11.2,28.9,7.8
20.0,25.0,1.9,16.0,27.216666666666665,0.8
1.0,2.0,1.75,16.7,25.53333333333333,0.5
21.0,30.0,1.6,17.4,23.85,0.2
25.0,80.0,4.9,15.799999999999999,22.166666666666668,0.44999999999999996
20.0,25.0,8.2,14.2,20.483333333333334,0.7
19.0,25.0,1.0,8.7,18.8,2.4
20.0,25.0,1.9,16.0,18.8,0.8
19.0,25.0,1.0,8.7,18.8,2.4
30.0,38.0,0.3,7.8,7.8,0.3
28.0,25.0,1.0,14.2,25.8,0.6
19.0,25.0,1.9,8.3,25.8,0.6
22.0,25.0,2.5,15.6,24.4,0.3
26.0,30.0,1.6,12.4,23.0,14.05
4.0,12.0,0.5,1.1,38.9,27.8
11.0,30.0,3.5,12.8,5.7,0.3
44.0,21.0,1.0,11.5,20.3,1.1
14.0,17.0,1.9,9.2,2.3,1.1
16.0,13.0,1.0,11.5,71.5,1.0
26.0,30.0,1.6,12.4,23.0,0.65
30.0,38.0,0.3,7.8,7.8,0.3
1.0,5.0,2.3,18.6,29.4,3.4
28.0,9.0,1.7,8.3,2.0,2.9
19.0,25.0,1.0,8.7,18.8,2.4
1.0,5.0,2.3,18.6,29.4,3.4
21.0,30.0,1.6,17.4,30.049999999999997,0.2
34.0,38.0,1.2,8.3,30.7,0.3
28.6,17.0,1.325,2.1,29.6,0.36
23.2,16.0,1.45,6.15,33.6,0.42
17.799999999999997,19.0,1.575,10.2,30.4,0.48
12.399999999999999,16.0,1.7,4.7,28.1,0.54
7.0,21.0,1.6,1.0,13.9,0.6
6.0,12.0,1.0,3.8,13.5,0.1
8.5,14.0,2.3,0.1,1.0,1.5
11.0,29.0,2.02,7.3999999999999995,13.3,1.34
13.5,13.0,1.7399999999999998,14.7,25.6,1.18
16.0,48.0,1.46,11.966666666666667,23.3,1.02
16.0,33.0,1.18,9.233333333333334,21.6,0.86
22.0,42.0,0.9,6.5,30.7,0.7
10.0,22.0,0.1,3.2,11.0,0.3
7.5,55.0,0.5399999999999999,5.966666666666667,24.1,0.29375
5.0,11.0,0.9799999999999999,8.733333333333334,13.9,0.2875
8.25,29.0,1.42,11.5,20.8,0.28125
11.5,34.0,1.8599999999999999,8.55,15.2,0.275
14.75,21.0,2.3,5.6,9.6,0.26875
18.0,35.0,2.3,5.3999999999999995,19.2,0.2625
18.0,34.0,2.3,5.2,24.4,0.25625
6.0,16.0,2.3,5.0,29.6,0.25
6.6,8.0,3.3999999999999995,1.0,36.8,0.24375
7.2,33.0,4.5,10.9,11.8,0.2375
7.8,41.0,5.6,20.8,4.8,0.23125
8.4,18.0,4.96,17.38,11.2,0.225
9.0,17.0,4.32,13.96,17.6,0.21875
31.5,32.0,3.6799999999999997,10.54,11.8,0.21250000000000002
54.0,90.0,3.04,7.119999999999999,9.55,0.20625000000000002
19.0,51.0,2.4,3.7,7.3,0.2
22.0,16.0,2.3,5.0,16.7,0.4
25.0,48.0,2.1999999999999997,6.3,26.1,0.6
21.8,33.0,2.0999999999999996,5.766666666666667,8.0,0.4666666666666667
18.6,19.0,2.0,5.233333333333333,18.8,0.3333333333333333
15.399999999999999,17.0,1.9,4.7,29.6,0.2
12.2,30.0,1.8416666666666666,1.2,19.2,0.2
9.0,21.0,1.7833333333333332,4.7,35.2,0.2
10.571428571428571,23.0,1.7249999999999999,3.95,20.0,0.2
12.142857142857142,13.0,1.6666666666666665,3.2,4.8,0.2
13.714285714285715,17.0,1.6083333333333334,3.1333333333333333,13.5,0.275
15.285714285714285,18.0,1.5499999999999998,3.066666666666667,14.75,0.35000000000000003
16.857142857142858,9.0,1.4916666666666667,3.0,16.0,0.42500000000000004
18.42857142857143,38.0,1.4333333333333333,2.933333333333333,13.2,0.5
20.0,34.0,1.375,2.8666666666666667,10.4,0.5750000000000001
16.25,21.0,1.3166666666666667,2.8,0.1,0.6500000000000001
12.5,33.0,1.2583333333333333,2.3,16.55,0.7250000000000001
8.75,23.0,1.2,1.8,33.0,0.8
5.0,58.0,2.3,5.5,19.2,0.2
21.0,19.0,2.5,1.0,7.8,0.6
15.0,19.0,2.46,3.1,32.8,0.4
9.0,19.0,2.42,5.2,21.6,0.2
8.0,28.0,2.38,4.7,25.6,1.5
7.0,22.0,2.34,3.3,29.6,0.9
6.0,13.0,2.3,1.9,33.6,0.3
7.25,59.0,3.9499999999999997,2.7,19.2,0.8
8.5,41.0,5.6,20.8,4.8,1.3
9.75,17.0,5.05,13.2,10.0,1.8
11.0,25.0,4.5,5.6,15.2,1.2
15.0,31.0,3.9499999999999997,3.9499999999999997,5.6,0.6
21.0,13.0,3.4,2.3,31.2,0.9
27.0,45.0,2.85,24.9,16.7,1.0333333333333334
19.333333333333332,22.0,2.3,24.65,27.2,1.1666666666666667
11.666666666666666,15.0,1.75,24.4,25.6,1.3
4.0,13.0,1.2,24.15,22.4,0.8
28.0,62.0,1.4333333333333333,23.9,23.3,1.15
10.0,29.0,1.6666666666666665,13.85,22.675,1.5
6.0,14.0,1.9,3.8,22.05,1.3
9.0,58.0,1.98,5.6,21.425,1.1
12.0,35.0,2.06,9.899999999999999,20.8,0.9
15.0,29.0,2.1399999999999997,14.2,22.133333333333333,4.680000000000001
18.0,23.0,2.2199999999999998,18.5,23.46666666666667,8.46
21.0,9.0,2.3,4.2,24.8,12.24
24.0,35.0,3.666666666666667,7.6,18.4,16.02
27.0,53.5,5.033333333333333,11.0,41.9,19.8
30.0,72.0,6.4,8.0,6.6,2.8
27.6,26.0,1.2,15.8,6.4,2.3833333333333333
25.2,41.0,5.6,20.8,4.8,1.9666666666666663
22.8,34.0,4.725,3.8,24.1,1.5499999999999998
20.4,13.0,3.8499999999999996,3.1,27.2,1.133333333333333
18.0,33.0,2.975,2.4000000000000004,10.6,0.7166666666666663
15.0,16.0,2.1,1.7,12.8,0.3
13.0,32.0,3.4,15.5,24.8,0.6
38.0,27.0,3.4,14.35,14.7,0.4666666666666667
23.0,53.0,3.4,13.2,16.95,0.3333333333333333
8.0,16.0,3.4,12.05,19.2,0.2
11.0,53.0,3.4,10.9,17.6,0.35000000000000003
14.0,29.0,2.8499999999999996,5.95,14.850000000000001,0.5
17.0,21.0,2.3,1.0,12.1,0.6500000000000001
11.0,54.0,1.5,3.8,8.0,0.8
33.0,26.0,0.1,7.7,7.4,0.2
14.0,36.0,1.2,2.0,28.2,0.35000000000000003
17.0,16.0,2.3,6.45,22.9,0.5
20.0,53.0,3.4,10.9,17.6,0.6500000000000001
23.0,17.0,2.3,4.0,20.0,0.8
26.0,40.0,1.3,5.433333333333334,13.0,0.1
6.0,14.0,1.3,6.866666666666667,26.5,0.1
23.0,43.0,1.3,8.3,12.2,0.1
10.0,24.0,1.2,5.0,22.4,1.2
8.666666666666666,24.5,1.5666666666666667,4.166666666666667,34.4,0.8666666666666667
7.333333333333334,25.0,1.9333333333333331,3.333333333333333,32.0,0.5333333333333333
6.0,10.0,2.3,2.5,29.6,0.2
22.0,41.0,2.425,2.7333333333333334,11.0,0.33333333333333337
21.0,57.0,2.55,2.966666666666667,19.35,0.4666666666666667
20.0,46.0,2.675,3.2,27.7,0.6
22.0,12.0,2.8,4.6,5.7,0.4
14.0,13.0,2.55,6.95,11.25,0.35
6.0,13.0,2.3,9.3,16.8,0.3
4.333333333333333,16.0,2.3,4.7,28.1,0.4714285714285714
2.6666666666666665,8.0,2.3,3.4,33.650000000000006,0.6428571428571428
1.0,3.0,3.4,8.233333333333333,39.2,0.8142857142857143
