pm10,pm2_5,co,no2,o3,so2
7.828183681373456,17.0,1.9,4.1,32.0,0.2
27.13503752121963,53.0,4.4045436478165545,13.240986631352145,25.72210545161964,3.1514815007347927
-35.18755285613214,8.0,178.4,2.7,17.6,94.51215730508216
12.0,29.0,3.768746786655079,8.313393338095533,21.776311242809058,1.751878180685018
17.05765008966725,32.0,3.3152357118878033,8.69074058055285,22.282801510420377,1.9818159660049415
27.942732740205766,55.0,3.4354946438889575,15.50490545764206,12.1,1.9
22.0,30.0,2.1,1.7,47.2,0.3
9.894596863691074,17.0,2.3,9.3,31.2,1.6673957845206355
24.0,21.0,0.1,6.6,7.4,0.9
16.0,28.0,4.6,0.6,12.2,0.1
6.0,21.0,2.3,4.2,11.4,0.6
9.0,21.0,0.1,0.7,11.4,0.1
20.964614670771574,46.0,5.0,32.5,0.1,1.5
6.5309677132575565,21.0,5.0,7.1,21.6,0.2
16.166246593214364,30.234915307265517,2.7581376166419918,9.36275453197958,14.1,1.2214113156857676
